Time_Index,NENGREST_biomass_1,NENGREST_conventional_hydroelectric_1,NENGREST_hydroelectric_pumped_storage_1,NENGREST_natural_gas_fired_combined_cycle_1,NENGREST_natural_gas_fired_combined_cycle_2,NENGREST_natural_gas_fired_combustion_turbine_1,NENGREST_natural_gas_fired_combustion_turbine_2,NENGREST_natural_gas_steam_turbine_1,NENGREST_nuclear_1,NENGREST_offshore_wind_turbine_1,NENGREST_onshore_wind_turbine_1,NENGREST_small_hydroelectric_1,NENGREST_solar_photovoltaic_1,NENG_CT_biomass_1,NENG_CT_conventional_hydroelectric_1,NENG_CT_hydroelectric_pumped_storage_1,NENG_CT_natural_gas_fired_combined_cycle_1,NENG_CT_natural_gas_fired_combined_cycle_2,NENG_CT_natural_gas_fired_combustion_turbine_1,NENG_CT_natural_gas_fired_combustion_turbine_2,NENG_CT_nuclear_1,NENG_CT_onshore_wind_turbine_1,NENG_CT_small_hydroelectric_1,NENG_CT_solar_photovoltaic_1,NENG_ME_biomass_1,NENG_ME_conventional_hydroelectric_1,NENG_ME_natural_gas_fired_combined_cycle_1,NENG_ME_natural_gas_fired_combined_cycle_2,NENG_ME_natural_gas_fired_combustion_turbine_1,NENG_ME_onshore_wind_turbine_1,NENG_ME_small_hydroelectric_1,NENG_ME_solar_photovoltaic_1,NENGREST_naturalgas_ccccsavgcf_mid_0,NENGREST_naturalgas_ccavgcf_mid_0,NENGREST_naturalgas_ctavgcf_mid_0,NENGREST_battery_mid_0,NENGREST_naturalgas_ccs100_mid_0,NENGREST_landbasedwind_ltrg1_mid_130_1,NENGREST_utilitypv_losangeles_mid_80_0_2_1,NENGREST_offshorewind_otrg3_mid_fixed_1_176_77_1,NENG_CT_naturalgas_ccccsavgcf_mid_0,NENG_CT_naturalgas_ccavgcf_mid_0,NENG_CT_naturalgas_ctavgcf_mid_0,NENG_CT_battery_mid_0,NENG_CT_naturalgas_ccs100_mid_0,NENG_CT_landbasedwind_ltrg1_mid_110_1,NENG_CT_utilitypv_losangeles_mid_80_0_2_1,NENG_CT_offshorewind_otrg3_mid_fixed_1_176_77_1,NENG_ME_naturalgas_ccccsavgcf_mid_0,NENG_ME_naturalgas_ccavgcf_mid_0,NENG_ME_naturalgas_ctavgcf_mid_0,NENG_ME_battery_mid_0,NENG_ME_naturalgas_ccs100_mid_0,NENG_ME_landbasedwind_ltrg1_mid_110_1,NENG_ME_utilitypv_losangeles_mid_100_0_2_1,NENGREST_heat_load_shifting_1,NENG_CT_heat_load_shifting_1,NENG_ME_heat_load_shifting_1,NENGREST_Fusion
2723,1.0,0.3176,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2269,0.3176,0.4551,1.0,0.2776,1.0,1.0,1.0,1.0,1.0,1.0,0.1465,0.2776,0.4206,1.0,0.6105,1.0,1.0,1.0,0.087,0.6105,0.3144,1.0,1.0,1.0,1.0,1.0,0.088283285,0.62513411,0.728267312,1.0,1.0,1.0,1.0,1.0,0.126927525,0.526494265,1.0,1.0,1.0,1.0,1.0,1.0,0.172057658,0.593477964,0.585004833,0.584937593,0.585106383,1.0
2724,1.0,0.3176,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1656,0.3176,0.4406,1.0,0.2776,1.0,1.0,1.0,1.0,1.0,1.0,0.1922,0.2776,0.4248,1.0,0.6105,1.0,1.0,1.0,0.048,0.6105,0.3729,1.0,1.0,1.0,1.0,1.0,0.063988537,0.56962198,0.604912221,1.0,1.0,1.0,1.0,1.0,0.16502732,0.592175126,1.0,1.0,1.0,1.0,1.0,1.0,0.137563005,0.568211079,0.588146448,0.588110853,0.58820922,1.0
2725,1.0,0.3176,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0701,0.3176,0.3895,1.0,0.2776,1.0,1.0,1.0,1.0,1.0,1.0,0.3632,0.2776,0.4079,1.0,0.6105,1.0,1.0,1.0,0.1145,0.6105,0.4469,1.0,1.0,1.0,1.0,1.0,0.065740377,0.567064941,0.894685507,1.0,1.0,1.0,1.0,1.0,0.307316542,0.59984678,1.0,1.0,1.0,1.0,1.0,1.0,0.226782292,0.540396273,0.587058966,0.587053099,0.587322695,1.0
2726,1.0,0.3176,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0687,0.3176,0.3436,1.0,0.2776,1.0,1.0,1.0,1.0,1.0,1.0,0.1968,0.2776,0.3871,1.0,0.6105,1.0,1.0,1.0,0.1642,0.6105,0.3837,1.0,1.0,1.0,1.0,1.0,0.108205691,0.513906121,0.719259024,1.0,1.0,1.0,1.0,1.0,0.175994426,0.561503947,0.955913186,1.0,1.0,1.0,1.0,1.0,0.327358276,0.494705021,0.58742146,0.587476201,0.587765957,1.0
2727,1.0,0.3176,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.092,0.3176,0.2994,1.0,0.2776,1.0,1.0,1.0,1.0,1.0,1.0,0.2945,0.2776,0.3139,1.0,0.6105,1.0,1.0,1.0,0.199,0.6105,0.3147,1.0,1.0,1.0,1.0,1.0,0.102763593,0.45558092,0.705398917,1.0,1.0,1.0,1.0,1.0,0.249897808,0.481202275,1.0,1.0,1.0,1.0,1.0,1.0,0.405051649,0.389177918,0.584581924,0.584726042,0.584663121,1.0
2728,1.0,0.3176,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0832,0.3176,0.1652,1.0,0.2776,1.0,1.0,1.0,1.0,1.0,1.0,0.2052,0.2776,0.2324,1.0,0.6105,1.0,1.0,1.0,0.2535,0.6105,0.204,1.0,1.0,1.0,1.0,1.0,0.089483894,0.314863712,0.685543239,1.0,1.0,1.0,1.0,1.0,0.167755485,0.469806999,0.994083643,1.0,1.0,1.0,1.0,1.0,0.445900023,0.302002847,0.590442243,0.59043791,0.590868794,1.0
2729,1.0,0.3176,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0552,0.3176,0.012,1.0,0.2776,1.0,1.0,1.0,1.0,1.0,1.0,0.1124,0.2776,0.0679,1.0,0.6105,1.0,1.0,1.0,0.0926,0.6105,0.0,1.0,1.0,1.0,1.0,1.0,0.060036369,0.072327405,0.703372478,1.0,1.0,1.0,1.0,1.0,0.08715044,0.225904569,0.894215703,1.0,1.0,1.0,1.0,1.0,0.188313976,0.0,0.625,0.625132219,0.625,1.0
2730,1.0,0.3176,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0594,0.3176,0.0,1.0,0.2776,1.0,1.0,1.0,1.0,1.0,1.0,0.1106,0.2776,0.0,1.0,0.6105,1.0,1.0,1.0,0.0525,0.6105,0.0,1.0,1.0,1.0,1.0,1.0,0.047534641,0.0,0.725700378,1.0,1.0,1.0,1.0,1.0,0.096259631,0.0,0.877060294,1.0,1.0,1.0,1.0,1.0,0.093920432,0.0,0.662759787,0.662788238,0.662677305,1.0
2731,1.0,0.3176,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1339,0.3176,0.0,1.0,0.2776,1.0,1.0,1.0,1.0,1.0,1.0,0.1815,0.2776,0.0,1.0,0.6105,1.0,1.0,1.0,0.164,0.6105,0.0,1.0,1.0,1.0,1.0,1.0,0.133233711,0.0,0.595012426,1.0,1.0,1.0,1.0,1.0,0.205113411,0.0,0.601070464,1.0,1.0,1.0,1.0,1.0,0.370796293,0.0,0.656899468,0.656864819,0.656914894,1.0
2732,1.0,0.3176,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1337,0.3176,0.0,1.0,0.2776,1.0,1.0,1.0,1.0,1.0,1.0,0.1819,0.2776,0.0,1.0,0.6105,1.0,1.0,1.0,0.1644,0.6105,0.0,1.0,1.0,1.0,1.0,1.0,0.133576587,0.0,0.593923867,1.0,1.0,1.0,1.0,1.0,0.205796629,0.0,0.599766791,1.0,1.0,1.0,1.0,1.0,0.371825159,0.0,0.63877477,0.638671462,0.639184397,1.0
2733,1.0,0.3176,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0768,0.3176,0.0,1.0,0.2776,1.0,1.0,1.0,1.0,1.0,1.0,0.1112,0.2776,0.0,1.0,0.6105,1.0,1.0,1.0,0.0339,0.6105,0.0,1.0,1.0,1.0,1.0,1.0,0.024584793,0.0,0.998684525,1.0,1.0,1.0,1.0,1.0,0.100049742,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.077429213,0.0,0.611889802,0.611804527,0.611702128,1.0
2734,1.0,0.3176,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.106,0.3176,0.0,1.0,0.2776,1.0,1.0,1.0,1.0,1.0,1.0,0.0748,0.2776,0.0,1.0,0.6105,1.0,1.0,1.0,0.0446,0.6105,0.0,1.0,1.0,1.0,1.0,1.0,0.013141464,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.072144926,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.078223333,0.0,0.569961334,0.569917495,0.570035461,1.0
2735,1.0,0.3176,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1132,0.3176,0.0,1.0,0.2776,1.0,1.0,1.0,1.0,1.0,1.0,0.0807,0.2776,0.0,1.0,0.6105,1.0,1.0,1.0,0.0542,0.6105,0.0,1.0,1.0,1.0,1.0,1.0,0.011728464,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.078903064,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.133353382,0.0,0.514922668,0.514914322,0.515070922,1.0
2736,1.0,0.3176,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1208,0.3176,0.0,1.0,0.2776,1.0,1.0,1.0,1.0,1.0,1.0,0.0488,0.2776,0.0,1.0,0.6105,1.0,1.0,1.0,0.0494,0.6105,0.0,1.0,1.0,1.0,1.0,1.0,0.010406122,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.056009747,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.122132972,0.0,0.467133881,0.467103871,0.467198582,1.0
2737,1.0,0.3176,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0713,0.3176,0.0,1.0,0.2776,1.0,1.0,1.0,1.0,1.0,1.0,0.0136,0.2776,0.0,1.0,0.6105,1.0,1.0,1.0,0.0278,0.6105,0.0,1.0,1.0,1.0,1.0,1.0,0.004256551,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.018554665,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.056614246,0.0,0.436623973,0.436640575,0.436613475,1.0
2738,1.0,0.3176,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0778,0.3176,0.0,1.0,0.2776,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.2776,0.0,1.0,0.6105,1.0,1.0,1.0,0.0211,0.6105,0.0,1.0,1.0,1.0,1.0,1.0,0.004388983,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.003716312,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.036281459,0.0,0.420190913,0.420139623,0.420212766,1.0
2739,1.0,0.3176,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0805,0.3176,0.0,1.0,0.2776,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.2776,0.0,1.0,0.6105,1.0,1.0,1.0,0.0342,0.6105,0.0,1.0,1.0,1.0,1.0,1.0,0.005508017,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.002284647,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.062853843,0.0,0.413363944,0.413370002,0.41356383,1.0
