Resource,NENGREST_Fusion,Total
Zone,1,0
t7358,494455.83628740447,494455.83628740447
t7359,498455.7932432951,498455.7932432951
t7360,500271.1729352329,500271.1729352329
t7361,498202.7639631947,498202.7639631947
t7362,496134.33446174575,496134.33446174575
t7363,494065.9007140024,494065.9007140024
t7364,491997.4708597764,491997.4708597764
t7365,489929.0429030821,489929.0429030821
t7366,488692.05566274445,488692.05566274445
t7367,490663.90632358927,490663.90632358927
t7368,494592.86884363374,494592.86884363374
t7369,498592.8295501982,498592.8295501982
t7370,502592.79658123857,502592.79658123857
t7371,506592.7697207497,506592.7697207497
t7372,510592.74557341373,510592.74557341373
t7373,514592.72338101605,514592.72338101605
t7374,518592.7026765304,518592.7026765304
t7375,522592.6794517975,522592.6794517975
t7376,526592.6592068633,526592.6592068633
t7377,530592.6488308257,530592.6488308257
t7378,534592.6393328306,534592.6393328306
t7379,538592.6300682644,538592.6300682644
t7380,542592.6207550976,542592.6207550976
t7381,546592.6111724171,546592.6111724171
t7382,550592.6008988692,550592.6008988692
t7383,554592.5716984074,554592.5716984074
t7384,556346.524764597,556346.524764597
t7385,554107.5535359131,554107.5535359131
t7386,551868.5728842425,551868.5728842425
t7387,549629.5919903568,549629.5919903568
t7388,547390.6148588582,547390.6148588582
t7389,545151.6398350516,545151.6398350516
t7390,542912.6667876437,542912.6667876437
t7391,542707.2967249231,542707.2967249231
t7392,543774.3816915076,543774.3816915076
t7393,545278.7895389436,545278.7895389436
t7394,546783.1977709685,546783.1977709685
t7395,548287.6060756999,548287.6060756999
t7396,549792.0146567426,549792.0146567426
t7397,549149.2279457921,549149.2279457921
t7398,546910.2613484692,546910.2613484692
t7399,544671.2931997296,544671.2931997296
t7400,542903.1945418164,542903.1945418164
t7401,545128.0271866524,545128.0271866524
t7402,549128.0152235575,549128.0152235575
t7403,553128.0038964475,553128.0038964475
t7404,557127.9927929362,557127.9927929362
t7405,561127.9816220491,561127.9816220491
t7406,565127.9702604308,565127.9702604308
t7407,569127.9582636048,569127.9582636048
t7408,570910.2178802729,570910.2178802729
t7409,568699.5468745746,568699.5468745746
t7410,566460.5790118517,566460.5790118517
t7411,564221.6086068351,564221.6086068351
t7412,561982.6367107935,561982.6367107935
t7413,559743.664052548,559743.664052548
t7414,557504.6910150697,557504.6910150697
t7415,555265.7173620993,555265.7173620993
t7416,556770.1081433132,556770.1081433132
t7417,558133.5964489192,558133.5964489192
t7418,555894.621333118,555894.621333118
t7419,553655.6454614126,553655.6454614126
t7420,551416.6688813887,551416.6688813887
t7421,549177.6916717048,549177.6916717048
t7422,546938.7134184949,546938.7134184949
t7423,544699.7319000575,544699.7319000575
t7424,542460.7591285304,542460.7591285304
t7425,542939.8845917289,542939.8845917289
t7426,546090.8530478715,546090.8530478715
t7427,549241.8265690691,549241.8265690691
t7428,552392.8000160449,552392.8000160449
t7429,555543.7734384828,555543.7734384828
t7430,558694.7466238446,558694.7466238446
t7431,561845.7190761222,561845.7190761222
t7432,564329.7926891462,564329.7926891462
t7433,562820.9321208126,562820.9321208126
t7434,560581.9506975601,560581.9506975601
t7435,558342.9726129317,558342.9726129317
t7436,556103.9966845972,556103.9966845972
t7437,553865.0232179002,553865.0232179002
t7438,552831.8720603889,552831.8720603889
t7439,554336.27896359,554336.27896359
t7440,555840.6881635489,555840.6881635489
t7441,557345.0974692075,557345.0974692075
t7442,558849.5069309018,558849.5069309018
t7443,560353.9165198355,560353.9165198355
t7444,561858.3261269,561858.3261269
t7445,563362.7356289878,563362.7356289878
t7446,564867.1453847724,564867.1453847724
t7447,565213.1089805342,565213.1089805342
t7448,564277.6789762306,564277.6789762306
t7449,562957.0231028406,562957.0231028406
t7450,564461.4296971987,564461.4296971987
t7451,565965.8352936144,565965.8352936144
t7452,563726.8605002187,563726.8605002187
t7453,561487.8837313107,561487.8837313107
t7454,559248.9053686421,559248.9053686421
t7455,557009.9261336918,557009.9261336918
t7456,554770.9464889595,554770.9464889595
t7457,552531.9658969425,552531.9658969425
t7458,550292.982600129,550292.982600129
t7459,548054.0022425465,548054.0022425465
t7460,545815.0223421892,545815.0223421892
t7461,543576.042131552,543576.042131552
t7462,541337.0617791889,541337.0617791889
t7463,539098.0827804379,539098.0827804379
t7464,536859.1041619772,536859.1041619772
t7465,534620.1252131821,534620.1252131821
t7466,532381.1464187782,532381.1464187782
t7467,530142.1681727188,530142.1681727188
t7468,527903.1906717378,527903.1906717378
t7469,525664.214136197,525664.214136197
t7470,523425.23889541224,523425.23889541224
t7471,521186.265947773,521186.265947773
t7472,518947.29595304397,518947.29595304397
t7473,516708.34384712204,516708.34384712204
t7474,517819.3150428547,517819.3150428547
t7475,519323.93452726526,519323.93452726526
t7476,520828.55725232937,520828.55725232937
t7477,522333.180034723,522333.180034723
t7478,523837.80262217985,523837.80262217985
t7479,525342.4213221866,525342.4213221866
t7480,525308.4692423346,525308.4692423346
t7481,523069.49941630487,523069.49941630487
t7482,520830.52129693417,520830.52129693417
t7483,518591.5436826716,518591.5436826716
t7484,516352.5666138463,516352.5666138463
t7485,514113.59301098844,514113.59301098844
t7486,511874.6234199109,511874.6234199109
t7487,510553.716670039,510553.716670039
t7488,512469.193513641,512469.193513641
t7489,515913.50729680003,515913.50729680003
t7490,519357.8363029071,519357.8363029071
t7491,522802.1684866414,522802.1684866414
t7492,526246.5023462111,526246.5023462111
t7493,529690.8373573265,529690.8373573265
t7494,532301.7133332588,532301.7133332588
t7495,534912.5661911701,534912.5661911701
t7496,538023.5355543247,538023.5355543247
t7497,542023.5271394901,542023.5271394901
t7498,546023.5194332063,546023.5194332063
t7499,550023.5120130016,550023.5120130016
t7500,554023.5046264878,554023.5046264878
t7501,558023.4971413668,558023.4971413668
t7502,562023.489438916,562023.489438916
t7503,566023.4813190394,566023.4813190394
t7504,570023.4721183106,570023.4721183106
t7505,570030.5282756592,570030.5282756592
t7506,567791.5471025832,567791.5471025832
t7507,565552.5685255689,565552.5685255689
t7508,563313.5919132814,563313.5919132814
t7509,561074.6165024964,561074.6165024964
t7510,559011.3562256151,559011.3562256151
t7511,557130.4727452225,557130.4727452225
t7512,555065.2793302524,555065.2793302524
t7513,552826.3098629556,552826.3098629556
t7514,550587.3415531145,550587.3415531145
t7515,548348.377949846,548348.377949846
t7516,547660.4076884888,547660.4076884888
t7517,549164.8335408326,549164.8335408326
t7518,549515.8547270847,549515.8547270847
t7519,548221.8416680092,548221.8416680092
t7520,550920.7195708939,550920.7195708939
t7521,554920.7105641334,554920.7105641334
t7522,558920.7021602765,558920.7021602765
t7523,562920.6939718226,562920.6939718226
t7524,566920.685788686,566920.685788686
t7525,570920.6773525254,570920.6773525254
t7526,574920.6685555645,574920.6685555645
t7527,578920.6589432142,578920.6589432142
t7528,580674.6298005631,580674.6298005631
t7529,578435.6622247766,578435.6622247766
t7530,576196.6804509852,576196.6804509852
t7531,573957.6985909031,573957.6985909031
t7532,571718.7193707007,571718.7193707007
t7533,569479.7406202954,569479.7406202954
t7534,567240.7621143524,567240.7621143524
t7535,565001.7838701673,565001.7838701673
t7536,562762.8060576132,562762.8060576132
t7537,560523.8296865494,560523.8296865494
t7538,558284.8542351696,558284.8542351696
t7539,556045.8798898447,556045.8798898447
t7540,553806.9067651336,553806.9067651336
t7541,551567.9353410518,551567.9353410518
t7542,549328.9663162589,549328.9663162589
t7543,547090.0009529929,547090.0009529929
t7544,544851.1211408068,544851.1211408068
t7545,546605.1690195238,546605.1690195238
t7546,550146.1831605718,550146.1831605718
t7547,553687.2027601533,553687.2027601533
t7548,557228.2225842292,557228.2225842292
t7549,560769.2422883133,560769.2422883133
t7550,564310.2614961634,564310.2614961634
t7551,567851.2740151158,567851.2740151158
t7552,569605.3196163513,569605.3196163513
t7553,567366.4313332699,567366.4313332699
t7554,565127.4499613303,565127.4499613303
t7555,562888.4682807702,562888.4682807702
t7556,560649.4886322649,560649.4886322649
t7557,558410.5099212023,558410.5099212023
t7558,556171.5316596812,556171.5316596812
t7559,553932.5537067052,553932.5537067052
t7560,551693.5768748526,551693.5768748526
t7561,549454.6008178637,549454.6008178637
t7562,547215.625584468,547215.625584468
t7563,544976.651249553,544976.651249553
t7564,542737.6779340451,542737.6779340451
t7565,540498.7059370714,540498.7059370714
t7566,538259.7357569078,538259.7357569078
t7567,536020.7678888028,536020.7678888028
t7568,533781.8105102892,533781.8105102892
t7569,535535.7227267727,535535.7227267727
t7570,539346.6460872097,539346.6460872097
t7571,543271.006107793,543271.006107793
t7572,547195.3664049904,547195.3664049904
t7573,551119.7266270018,551119.7266270018
t7574,555044.0864420092,555044.0864420092
t7575,558854.9994962418,558854.9994962418
t7576,560608.9651861278,560608.9651861278
t7577,558370.0012172943,558370.0012172943
t7578,556131.0209503041,556131.0209503041
t7579,553892.0405378431,553892.0405378431
t7580,551653.0629352434,551653.0629352434
t7581,549414.0876246918,549414.0876246918
t7582,547175.1155332051,547175.1155332051
t7583,544936.1554469116,544936.1554469116
t7584,544807.5380002896,544807.5380002896
t7585,546508.4156498633,546508.4156498633
t7586,548209.3000346139,548209.3000346139
t7587,549910.1850031309,549910.1850031309
t7588,551611.0700972495,551611.0700972495
t7589,553311.9543229024,553311.9543229024
t7590,555012.8368401815,555012.8368401815
t7591,556314.1624645909,556314.1624645909
t7592,554981.8627052269,554981.8627052269
t7593,556682.7439881432,556682.7439881432
t7594,558143.9827662298,558143.9827662298
t7595,559844.8631331048,559844.8631331048
t7596,561545.7420655019,561545.7420655019
t7597,563246.620461725,563246.620461725
t7598,564947.4963292822,564947.4963292822
t7599,566648.3689175777,566648.3689175777
t7600,568349.2260660566,568349.2260660566
t7601,566110.2526807197,566110.2526807197
t7602,563871.2726734427,563871.2726734427
t7603,561632.2922901639,561632.2922901639
t7604,559393.3122929869,559393.3122929869
t7605,557154.3414104652,557154.3414104652
t7606,554944.3501810487,554944.3501810487
t7607,554770.9532593056,554770.9532593056
t7608,556877.8474804503,556877.8474804503
t7609,558988.5152942215,558988.5152942215
t7610,561099.1877045189,561099.1877045189
t7611,563209.8624026092,563209.8624026092
t7612,565320.5384371558,565320.5384371558
t7613,567431.2154565682,567431.2154565682
t7614,569453.23171926,569453.23171926
t7615,568729.9388950687,568729.9388950687
t7616,569707.0283894691,569707.0283894691
t7617,573707.0164461725,573707.0164461725
t7618,577707.005601842,577707.005601842
t7619,581706.9949737203,581706.9949737203
t7620,585706.9842486919,585706.9842486919
t7621,589706.9731613743,589706.9731613743
t7622,593706.957999677,593706.957999677
t7623,597706.9449933529,597706.9449933529
t7624,597713.9964610178,597713.9964610178
t7625,595475.0199131359,595475.0199131359
t7626,593236.0370158872,593236.0370158872
t7627,590997.0570884766,590997.0570884766
t7628,588758.077436767,588758.077436767
t7629,586519.0975966816,586519.0975966816
t7630,584280.1179850723,584280.1179850723
t7631,582041.138439315,582041.138439315
t7632,579802.1590799156,579802.1590799156
t7633,577563.1799042255,577563.1799042255
t7634,575324.2016850236,575324.2016850236
t7635,573085.2237446753,573085.2237446753
t7636,570846.2461151532,570846.2461151532
t7637,568607.269062725,568607.269062725
t7638,566368.2919267906,566368.2919267906
t7639,564129.3147166378,564129.3147166378
t7640,561890.3394138624,561890.3394138624
t7641,559651.3663658131,559651.3663658131
t7642,559312.6485162645,559312.6485162645
t7643,560721.1047709198,560721.1047709198
t7644,561969.6425829588,561969.6425829588
t7645,563474.054813952,563474.054813952
t7646,563436.8389099833,563436.8389099833
t7647,564941.251302962,564941.251302962
t7648,566445.6612546808,566445.6612546808
t7649,564206.6958544046,564206.6958544046
t7650,561967.7284556292,561967.7284556292
t7651,559728.7597712108,559728.7597712108
t7652,557489.7903246912,557489.7903246912
t7653,555250.820298968,555250.820298968
t7654,553011.8500990618,553011.8500990618
t7655,550772.8798744404,550772.8798744404
t7656,550568.5827888371,550568.5827888371
t7657,552032.8112941245,552032.8112941245
t7658,553537.2120555883,553537.2120555883
t7659,555041.6127282593,555041.6127282593
t7660,556546.0107088035,556546.0107088035
t7661,555354.4492847419,555354.4492847419
t7662,553115.4755441233,553115.4755441233
t7663,550876.5000569383,550876.5000569383
t7664,548637.5222102717,548637.5222102717
t7665,546398.5530239368,546398.5530239368
t7666,546431.3460432737,546431.3460432737
t7667,547935.763233379,547935.763233379
t7668,549440.1805293607,549440.1805293607
t7669,550944.5977534609,550944.5977534609
t7670,552449.0112598359,552449.0112598359
t7671,553686.444359555,553686.444359555
t7672,553182.3215503055,553182.3215503055
t7673,550943.3473105679,550943.3473105679
t7674,548704.3659298875,548704.3659298875
t7675,546465.3842829136,546465.3842829136
t7676,544226.4051475778,544226.4051475778
t7677,541987.4270331218,541987.4270331218
t7678,539748.4499916548,539748.4499916548
t7679,537509.474831663,537509.474831663
t7680,535270.5018109728,535270.5018109728
t7681,533031.5307597475,533031.5307597475
t7682,534288.9763653683,534288.9763653683
t7683,535546.1486813783,535546.1486813783
t7684,533501.3645244816,533501.3645244816
t7685,531262.4059144194,531262.4059144194
t7686,529846.4765712898,529846.4765712898
t7687,529026.2620189626,529026.2620189626
t7688,532198.9644877808,532198.9644877808
t7689,536198.9558710613,536198.9558710613
t7690,540198.947838878,540198.947838878
t7691,544198.9400606769,544198.9400606769
t7692,548198.9323396045,548198.9323396045
t7693,552198.9244784553,552198.9244784553
t7694,556198.9163263307,556198.9163263307
t7695,560198.9074687408,560198.9074687408
t7696,561952.8801597939,561952.8801597939
t7697,559713.9150688901,559713.9150688901
t7698,557474.9350088774,557474.9350088774
t7699,555235.9541768976,555235.9541768976
t7700,552996.9732509372,552996.9732509372
t7701,550757.9942079396,550757.9942079396
t7702,548519.0156587652,548519.0156587652
t7703,546280.038466288,546280.038466288
t7704,544041.0621264336,544041.0621264336
t7705,541802.0864728425,541802.0864728425
t7706,539563.1116624257,539563.1116624257
t7707,537324.1378089329,537324.1378089329
t7708,535085.1650481354,535085.1650481354
t7709,532846.1936957928,532846.1936957928
t7710,530607.2243601845,530607.2243601845
t7711,528368.2587635386,528368.2587635386
t7712,526816.888464643,526816.888464643
t7713,529258.4468433115,529258.4468433115
t7714,533258.4374005388,533258.4374005388
t7715,537258.4284049893,537258.4284049893
t7716,541258.4195612023,541258.4195612023
t7717,545258.4106440136,545258.4106440136
t7718,549258.4015023394,549258.4015023394
t7719,553258.3917752313,553258.3917752313
t7720,557090.0038409595,557090.0038409595
t7721,556928.6711077436,556928.6711077436
t7722,554689.6906771453,554689.6906771453
t7723,552450.7123435567,552450.7123435567
t7724,550211.7344158627,550211.7344158627
t7725,547972.7570670184,547972.7570670184
t7726,545733.78054092,545733.78054092
t7727,543494.8053178677,543494.8053178677
t7728,541255.8326469997,541255.8326469997
t7729,539365.1661294332,539365.1661294332
t7730,538273.8925240039,538273.8925240039
t7731,536078.5744863816,536078.5744863816
t7732,536385.2982849068,536385.2982849068
t7733,535096.1684867042,535096.1684867042
t7734,532857.2047853249,532857.2047853249
t7735,530618.2430704912,530618.2430704912
t7736,528379.2988768179,528379.2988768179
t7737,530133.283011891,530133.283011891
t7738,534133.2735129077,534133.2735129077
t7739,538133.264576723,538133.264576723
t7740,542133.2557726078,542133.2557726078
t7741,546133.2469081793,546133.2469081793
t7742,550133.2378135415,550133.2378135415
t7743,554133.228111742,554133.228111742
t7744,557006.2951367167,557006.2951367167
t7745,555886.4248827673,555886.4248827673
t7746,553647.4454538568,553647.4454538568
t7747,551408.46572867,551408.46572867
t7748,549169.4881457814,549169.4881457814
t7749,546930.5122972496,546930.5122972496
t7750,544691.5385907359,544691.5385907359
t7751,542452.5744272622,542452.5744272622
t7752,541714.3161373906,541714.3161373906
t7753,542273.083844955,542273.083844955
t7754,543777.5175920519,543777.5175920519
t7755,545281.9533990371,545281.9533990371
t7756,546786.3905859719,546786.3905859719
t7757,548290.8288199581,548290.8288199581
t7758,547915.9423053751,547915.9423053751
t7759,545677.0531470352,545677.0531470352
t7760,543937.2306290631,543937.2306290631
t7761,546190.2911401412,546190.2911401412
t7762,550190.2759001341,550190.2759001341
t7763,554190.2628812739,554190.2628812739
t7764,558190.2501142983,558190.2501142983
t7765,562190.2372633208,562190.2372633208
t7766,566190.2241679267,566190.2241679267
t7767,570190.210100925,570190.210100925
t7768,571944.177140124,571944.177140124
t7769,569705.2020861382,569705.2020861382
t7770,567466.2220414005,567466.2220414005
t7771,565227.2413695721,565227.2413695721
t7772,562988.2606580611,562988.2606580611
t7773,560749.2819164611,560749.2819164611
t7774,558510.3036388793,558510.3036388793
t7775,556271.326979479,556271.326979479
t7776,554032.3520203824,554032.3520203824
t7777,551793.3769858223,551793.3769858223
t7778,549554.4027564009,549554.4027564009
t7779,547315.433676296,547315.433676296
t7780,545956.9295855793,545956.9295855793
t7781,543717.9586274972,543717.9586274972
t7782,541478.9890033565,541478.9890033565
t7783,539240.0202262356,539240.0202262356
t7784,537001.055382883,537001.055382883
t7785,537008.2034075592,537008.2034075592
t7786,541008.1651536821,541008.1651536821
t7787,545008.1457380361,545008.1457380361
t7788,549008.1268402119,549008.1268402119
t7789,553008.1080044587,553008.1080044587
t7790,557008.0889743726,557008.0889743726
t7791,561008.0693199862,561008.0693199862
t7792,565007.9140743137,565007.9140743137
t7793,565014.8294224483,565014.8294224483
t7794,562775.8566233832,562775.8566233832
t7795,560536.8800834937,560536.8800834937
t7796,558297.8992602966,558297.8992602966
t7797,556058.9228196205,556058.9228196205
t7798,553819.9520324258,553819.9520324258
t7799,553243.5507665916,553243.5507665916
t7800,552076.8517052255,552076.8517052255
t7801,550447.1573630607,550447.1573630607
t7802,549005.2026543501,549005.2026543501
t7803,548598.8989604121,548598.8989604121
t7804,547937.2280780802,547937.2280780802
t7805,547313.4295362098,547313.4295362098
t7806,546314.5396977797,546314.5396977797
t7807,545313.509099938,545313.509099938
t7808,545320.6246707764,545320.6246707764
t7809,549320.6145370384,549320.6145370384
t7810,553320.6062375286,553320.6062375286
t7811,557320.5984515691,557320.5984515691
t7812,561320.5908821509,561320.5908821509
t7813,565320.5833208081,565320.5833208081
t7814,569320.5756591577,569320.5756591577
t7815,573320.5676966067,573320.5676966067
t7816,577320.5590582602,577320.5590582602
t7817,577356.8306871008,577356.8306871008
t7818,575117.8616092801,575117.8616092801
t7819,572878.8885776727,572878.8885776727
t7820,570639.9136587523,570639.9136587523
t7821,568400.9375983673,568400.9375983673
t7822,566161.9607260821,566161.9607260821
t7823,563922.9834176067,563922.9834176067
t7824,561684.0058339251,561684.0058339251
t7825,559445.0280935284,559445.0280935284
t7826,557206.0502574343,557206.0502574343
t7827,554967.0724477245,554967.0724477245
t7828,552728.0947172543,552728.0947172543
t7829,550489.1172206977,550489.1172206977
t7830,548250.1400675285,548250.1400675285
t7831,546011.1632939901,546011.1632939901
t7832,543772.1857345606,543772.1857345606
t7833,544244.9962831957,544244.9962831957
t7834,545859.7006836628,545859.7006836628
t7835,547474.4085329247,547474.4085329247
t7836,549089.1177441353,549089.1177441353
t7837,550703.8269466466,550703.8269466466
t7838,552318.535937467,552318.535937467
t7839,553933.2402975853,553933.2402975853
t7840,552999.7890038984,552999.7890038984
t7841,550760.8134428347,550760.8134428347
t7842,548521.8319323844,548521.8319323844
t7843,546282.850571649,546282.850571649
t7844,544043.8713825408,544043.8713825408
t7845,541804.892714487,541804.892714487
t7846,539565.9143565733,539565.9143565733
t7847,537326.9361755964,537326.9361755964
t7848,535087.9594159233,535087.9594159233
t7849,532848.9832782588,532848.9832782588
t7850,530610.00788739,530610.00788739
t7851,528371.0335259979,528371.0335259979
t7852,526132.0603029747,526132.0603029747
t7853,523893.0885583969,523893.0885583969
t7854,521654.1183338883,521654.1183338883
t7855,519415.15139295836,519415.15139295836
t7856,517176.20928681904,517176.20928681904
t7857,518930.1966487403,518930.1966487403
t7858,522930.18639322533,522930.18639322533
t7859,526930.1771521402,526930.1771521402
t7860,530930.1682047723,530930.1682047723
t7861,534930.15931898,534930.15931898
t7862,538930.1503187388,538930.1503187388
t7863,542930.1408905633,542930.1408905633
t7864,546930.128847396,546930.128847396
t7865,548499.7946099326,548499.7946099326
t7866,548702.409126021,548702.409126021
t7867,548905.0228411597,548905.0228411597
t7868,549107.6363830741,549107.6363830741
t7869,549310.2508862086,549310.2508862086
t7870,549512.8666176801,549512.8666176801
t7871,549832.4130956102,549832.4130956102
t7872,552324.6808077805,552324.6808077805
t7873,556324.6250023313,556324.6250023313
t7874,560324.5776536679,560324.5776536679
t7875,564324.5346066823,564324.5346066823
t7876,568324.4950514869,568324.4950514869
t7877,572324.4585358804,572324.4585358804
t7878,576324.4248459522,576324.4248459522
t7879,580324.3936014685,580324.3936014685
t7880,584324.3518745016,584324.3518745016
t7881,588324.3429044296,588324.3429044296
t7882,592324.3345953114,592324.3345953114
t7883,596324.3265160823,596324.3265160823
t7884,600324.3184832092,600324.3184832092
t7885,604324.3102689277,604324.3102689277
t7886,608324.3017106669,608324.3017106669
t7887,612324.2920881463,612324.2920881463
t7888,614078.2622664986,614078.2622664986
t7889,611839.3012834098,611839.3012834098
t7890,609600.3329416055,609600.3329416055
t7891,607361.3640313133,607361.3640313133
t7892,605122.3966837362,605122.3966837362
t7893,602883.4302843588,602883.4302843588
t7894,600644.4662226681,600644.4662226681
t7895,599873.7831223136,599873.7831223136
t7896,601378.2225585429,601378.2225585429
t7897,602882.6713271439,602882.6713271439
t7898,604387.1221899353,604387.1221899353
t7899,605891.5743860138,605891.5743860138
t7900,607396.0273482807,607396.0273482807
t7901,608900.4812137482,608900.4812137482
t7902,608475.4068097003,608475.4068097003
t7903,606236.5564135967,606236.5564135967
t7904,603997.737368099,603997.737368099
t7905,605751.7766719054,605751.7766719054
t7906,609751.7642596462,609751.7642596462
t7907,613751.7525712453,613751.7525712453
t7908,617751.7411065022,617751.7411065022
t7909,621751.729617937,621751.729617937
t7910,625751.7178932771,625751.7178932771
t7911,629751.7055259261,629751.7055259261
t7912,632004.6936426555,632004.6936426555
t7913,630264.7457692269,630264.7457692269
t7914,628025.7730792373,628025.7730792373
t7915,625786.799147539,625786.799147539
t7916,623547.8263055378,623547.8263055378
t7917,621308.8528263669,621308.8528263669
t7918,619069.8786220092,619069.8786220092
t7919,616830.9025067646,616830.9025067646
t7920,614591.9272702805,614591.9272702805
t7921,612352.9517254243,612352.9517254243
t7922,610113.9757596372,610113.9757596372
t7923,607874.9993995618,607874.9993995618
t7924,605636.0225486157,605636.0225486157
t7925,603397.0451164935,603397.0451164935
t7926,601158.0657240861,601158.0657240861
t7927,598919.0851039938,598919.0851039938
t7928,596680.1020194103,596680.1020194103
t7929,594441.1219430779,594441.1219430779
t7930,592202.1431625446,592202.1431625446
t7931,589963.1647036044,589963.1647036044
t7932,587724.1868117616,587724.1868117616
t7933,585485.2093818432,585485.2093818432
t7934,583246.2324393854,583246.2324393854
t7935,581007.2558934757,581007.2558934757
t7936,578768.2800346076,578768.2800346076
t7937,576529.3036576235,576529.3036576235
t7938,574290.3281007723,574290.3281007723
t7939,572051.3537391003,572051.3537391003
t7940,569812.3814179387,569812.3814179387
t7941,567573.4117880695,567573.4117880695
t7942,565334.4445960446,565334.4445960446
t7943,563095.4819590681,563095.4819590681
t7944,562304.7036237123,562304.7036237123
t7945,563723.7314420984,563723.7314420984
t7946,565228.1609328279,565228.1609328279
t7947,566732.5923129087,566732.5923129087
t7948,568237.0248246384,568237.0248246384
t7949,569741.4582601618,569741.4582601618
t7950,569457.5516042975,569457.5516042975
t7951,567218.6484796839,567218.6484796839
t7952,564979.7491535435,564979.7491535435
t7953,566733.054151931,566733.054151931
t7954,570543.7662577239,570543.7662577239
t7955,574468.0547986904,574468.0547986904
t7956,578392.3435923193,578392.3435923193
t7957,582316.6322837947,582316.6322837947
t7958,586240.920512919,586240.920512919
t7959,590051.5776177214,590051.5776177214
t7960,591805.5661740142,591805.5661740142
t7961,589566.6268889055,589566.6268889055
t7962,587327.6461370444,587327.6461370444
t7963,585088.6679917562,585088.6679917562
t7964,582849.6909193398,582849.6909193398
t7965,580610.7156035446,580610.7156035446
t7966,578371.7434387265,578371.7434387265
t7967,576132.7734731942,576132.7734731942
t7968,575627.3030596755,575627.3030596755
t7969,577097.7001745638,577097.7001745638
t7970,578586.9329586329,578586.9329586329
t7971,579103.4527859113,579103.4527859113
t7972,580599.2211419801,580599.2211419801
t7973,582094.201145549,582094.201145549
t7974,582370.7396727443,582370.7396727443
t7975,580131.7807518905,580131.7807518905
t7976,577892.8237606899,577892.8237606899
t7977,579646.7964830205,579646.7964830205
t7978,583646.7502818848,583646.7502818848
t7979,587646.7047197009,587646.7047197009
t7980,591646.6592593268,591646.6592593268
t7981,595646.6136268269,595646.6136268269
t7982,599646.5651406477,599646.5651406477
t7983,603646.5175008845,603646.5175008845
t7984,605899.4568456216,605899.4568456216
t7985,604159.466100812,604159.466100812
t7986,601920.5022656573,601920.5022656573
t7987,599681.5361908614,599681.5361908614
t7988,597442.5690020944,597442.5690020944
t7989,595203.601369031,595203.601369031
t7990,592964.6337714178,592964.6337714178
t7991,591317.7490503287,591317.7490503287
t7992,592822.1574613521,592822.1574613521
t7993,594326.5656233199,594326.5656233199
t7994,595830.9734940174,595830.9734940174
t7995,597335.3808574249,597335.3808574249
t7996,598839.7879132301,598839.7879132301
t7997,599597.8832587281,599597.8832587281
t7998,597358.9102765617,597358.9102765617
t7999,595119.9330200471,595119.9330200471
t8000,592880.9518661926,592880.9518661926
t8001,590642.0291507993,590642.0291507993
t8002,591522.3259260299,591522.3259260299
t8003,593662.9084990068,593662.9084990068
t8004,595803.4920507008,595803.4920507008
t8005,597944.0756256646,597944.0756256646
t8006,600084.6591065794,600084.6591065794
t8007,602225.2391943104,602225.2391943104
t8008,601576.653344989,601576.653344989
t8009,599337.6820916149,599337.6820916149
t8010,597098.7011202555,597098.7011202555
t8011,594859.722663983,594859.722663983
t8012,592620.7458183056,592620.7458183056
t8013,590381.7714679616,590381.7714679616
t8014,588142.798434029,588142.798434029
t8015,585903.8267080561,585903.8267080561
t8016,583664.8567211322,583664.8567211322
t8017,581425.8890004477,581425.8890004477
t8018,579186.9247647143,579186.9247647143
t8019,576947.9680717443,576947.9680717443
t8020,577718.3032601465,577718.3032601465
t8021,578949.6126997452,578949.6126997452
t8022,579796.9128949353,579796.9128949353
t8023,579725.6939036333,579725.6939036333
t8024,577486.9209968908,577486.9209968908
t8025,578221.4722092599,578221.4722092599
t8026,581477.0715385369,581477.0715385369
t8027,585179.2909801834,585179.2909801834
t8028,588881.5189220237,588881.5189220237
t8029,592583.7470737044,592583.7470737044
t8030,596285.9751144277,596285.9751144277
t8031,599988.2026912145,599988.2026912145
t8032,601742.1747588544,601742.1747588544
t8033,599503.2136468791,599503.2136468791
t8034,597264.242136865,597264.242136865
t8035,595025.2681460509,595025.2681460509
t8036,592786.2929326221,592786.2929326221
t8037,590547.3170052008,590547.3170052008
t8038,588308.342645895,588308.342645895
t8039,586069.3678830907,586069.3678830907
t8040,583830.3926562733,583830.3926562733
t8041,581591.4153604159,581591.4153604159
t8042,579352.4378058033,579352.4378058033
t8043,577113.4600492411,577113.4600492411
t8044,574874.4821455318,574874.4821455318
t8045,572635.504215779,572635.504215779
t8046,570396.5262237742,570396.5262237742
t8047,568157.5483976161,568157.5483976161
t8048,565918.5709138202,565918.5709138202
t8049,563679.5939026048,563679.5939026048
t8050,561686.5622048654,561686.5622048654
t8051,563190.9658989626,563190.9658989626
t8052,564695.369503232,564695.369503232
t8053,566199.7729926427,566199.7729926427
t8054,567704.1762745397,567704.1762745397
t8055,569208.5794681327,569208.5794681327
t8056,566969.6007597195,566969.6007597195
t8057,564730.6217592618,564730.6217592618
t8058,562491.6413387818,562491.6413387818
t8059,560252.6601577414,560252.6601577414
t8060,558013.6771649095,558013.6771649095
t8061,555774.6964355676,555774.6964355676
t8062,553535.7170832903,553535.7170832903
