Segment,1,2,3,4,Total
t4101,1.0788685865232825e-5,1.0527565340266255e-5,1.6287586798774253e-5,3.932153383805395e-5,1.0788685865232825e-5
t4102,1.0653095990783003e-5,1.0128261112339145e-5,1.5198987830266554e-5,3.163659856553052e-5,1.0653095990783003e-5
t4103,1.0966948314410417e-5,1.0035305023370963e-5,1.4673536948465554e-5,3.122459952178995e-5,1.0966948314410417e-5
t4104,1.1322170507781127e-5,9.927023223169344e-6,1.4244763265431947e-5,3.1107311458312224e-5,1.1322170507781127e-5
t4105,1.1353891809354472e-5,9.986081325382118e-6,1.4705473241435011e-5,3.168665865706719e-5,1.1353891809354472e-5
t4106,1.1325034238412108e-5,9.94445010521906e-6,1.4484778700695561e-5,3.1632828768850515e-5,1.1325034238412108e-5
t4107,1.1402384389320131e-5,9.91457225231785e-6,1.4360338347734453e-5,3.170270597286909e-5,1.1402384389320131e-5
t4108,1.1463536108708428e-5,9.901679006616279e-6,1.4308665180530189e-5,3.182594541012296e-5,1.1463536108708428e-5
t4109,1.151387368517205e-5,9.913796952545118e-6,1.4372039596648828e-5,3.186514967195577e-5,1.151387368517205e-5
t4110,1.1362242020390893e-5,9.790656301233263e-6,1.415715654795084e-5,2.932110528797261e-5,1.1362242020390893e-5
t4111,1.0782866740214578e-5,9.595845607746784e-6,1.3916453559716183e-5,2.5415524686405183e-5,1.0782866740214578e-5
t4112,1.1060018855982584e-5,9.659432146834151e-6,1.3221844360631836e-5,2.6494401578864933e-5,1.1060018855982584e-5
t4113,1.0887061462912077e-5,9.73926295781362e-6,1.3692353822178996e-5,2.643071306773358e-5,1.0887061462912077e-5
t4114,1.1108815426740173e-5,1.0149614074875365e-5,1.491180567795696e-5,3.178167735169763e-5,1.1108815426740173e-5
t4115,1.0930798179335688e-5,1.0088646587850828e-5,1.4954317450068387e-5,3.01841008630244e-5,1.0930798179335688e-5
t4116,1.0901842545838476e-5,1.0247362888391896e-5,1.558218788381325e-5,3.1806701963691425e-5,1.0901842545838476e-5
t4117,1.0914918641163885e-5,1.0297384232712553e-5,1.5882254599483194e-5,3.2709717726326554e-5,1.0914918641163885e-5
t4118,1.0819023225283888e-5,1.0312234886497638e-5,1.598761246568987e-5,3.277602286667723e-5,1.0819023225283888e-5
t4119,1.080993417592105e-5,1.0328451873467052e-5,1.6047861360650812e-5,3.294273629338585e-5,1.080993417592105e-5
t4120,1.0824268958226806e-5,1.0350318516245547e-5,1.6122575890506712e-5,3.325137960009523e-5,1.0824268958226806e-5
t4121,1.0469310380806916e-5,1.031097635371819e-5,1.5930583351647825e-5,3.271429834283461e-5,1.0469310380806916e-5
t4122,1.0634103540554936e-5,1.0287161498090102e-5,1.5890132949334364e-5,3.306069073372434e-5,1.0634103540554936e-5
t4123,1.0379357561823132e-5,9.401012852457226e-6,1.3655432454549385e-5,0.00013792681816909513,1.0379357561823132e-5
t4124,1.0495585453174372e-5,891.0399826982235,534.6239921058511,66.82781737419647,1.0495585453174372e-5
t4125,1.0741572465538399e-5,184.3067566728164,524.37567622048,65.5469683949081,1.0741572465538399e-5
t4126,1.1206817299016099e-5,2.800199424022558e-5,21.87497155511944,63.3959810067313,1.1206817299016099e-5
t4127,1.0915726413898375e-5,1.0028221440404844e-5,1.4937267460564851e-5,3.363725718620777e-5,1.0915726413898375e-5
t4128,1.1256788275050044e-5,9.924747382627847e-6,1.4385699942208967e-5,3.258642983218614e-5,1.1256788275050044e-5
t4129,1.1249617563678493e-5,9.945675688387817e-6,1.457959451329162e-5,3.194224055316625e-5,1.1249617563678493e-5
t4130,1.126900775795514e-5,9.80652921308899e-6,1.4080952696999699e-5,3.0234476498608676e-5,1.126900775795514e-5
t4131,1.1153121318744802e-5,9.739861293980013e-6,1.3790404702982357e-5,3.010662168127471e-5,1.1153121318744802e-5
t4132,1.121713179713411e-5,9.727824982516581e-6,1.374435622119227e-5,3.021314776939785e-5,1.121713179713411e-5
t4133,1.1249220791243285e-5,9.742503330862437e-6,1.3819249093345969e-5,3.0275764428115457e-5,1.1249220791243285e-5
t4134,1.1253661944435035e-5,9.793391789421138e-6,1.40449301585561e-5,3.040880891244397e-5,1.1253661944435035e-5
t4135,1.1163128463274426e-5,9.908184970693861e-6,1.4623567711951746e-5,3.047578627225401e-5,1.1163128463274426e-5
t4136,1.1209682500794414e-5,9.848464462640836e-6,1.345125230462336e-5,3.05219392931904e-5,1.1209682500794414e-5
t4137,1.1088189411506016e-5,9.99702244667955e-6,1.4050156294631318e-5,3.1958512903292674e-5,1.1088189411506016e-5
t4138,1.1015234068982638e-5,1.0041598650638504e-5,1.4447392515273069e-5,3.1793798008082444e-5,1.1015234068982638e-5
t4139,1.1010073100363099e-5,1.0102840090797394e-5,1.4850334949607204e-5,3.187071690673457e-5,1.1010073100363099e-5
t4140,1.1130192204924431e-5,1.0211685562536118e-5,1.5372162437044184e-5,3.274099330998637e-5,1.1130192204924431e-5
t4141,1.0819947423459092e-5,1.0211148433205935e-5,1.5347196493487548e-5,3.252236654692103e-5,1.0819947423459092e-5
t4142,1.0916080812794758e-5,1.0258828982960379e-5,1.562672983628119e-5,3.283928223150733e-5,1.0916080812794758e-5
t4143,1.0974770579375372e-5,1.0258151223972136e-5,1.5676619674859284e-5,3.3026912773285665e-5,1.0974770579375372e-5
t4144,1.112247574331232e-5,1.0374193999946393e-5,1.622082852450024e-5,3.666309722500503e-5,1.112247574331232e-5
t4145,1.0734107307573388e-5,2.61852484250483e-5,13.6269114032097,66.1254917196923,1.0734107307573388e-5
t4146,1.0542328692961585e-5,1.0103272252981442e-5,1.5318264807411145e-5,3.256419684750966e-5,1.0542328692961585e-5
t4147,1.070018549562505e-5,1.0048989044734263e-5,1.4945465324804106e-5,3.2391873544074595e-5,1.070018549562505e-5
t4148,1.112912165373445e-5,1.0544978821194954e-5,1.599920850758461e-5,4.5236498721867364e-5,1.112912165373445e-5
t4149,1.0830832370826946e-5,1.0007145619321095e-5,1.4603572428959086e-5,3.2732544103612105e-5,1.0830832370826946e-5
t4150,1.1065674279379588e-5,9.971194966353134e-6,1.442027775962834e-5,3.2460554352868084e-5,1.1065674279379588e-5
t4151,1.10558585059827e-5,9.806053227053757e-6,1.3760730984536157e-5,3.090834287171711e-5,1.10558585059827e-5
t4152,1.1211691292641708e-5,9.880467162991622e-6,1.416681314244946e-5,3.154646873984704e-5,1.1211691292641708e-5
t4153,1.1334620612076267e-5,9.809995619632169e-6,1.3840444192255882e-5,3.1658989156531776e-5,1.1334620612076267e-5
t4154,1.1331224469616735e-5,9.750120989649506e-6,1.3584406896307833e-5,3.170495496749234e-5,1.1331224469616735e-5
t4155,1.1407291890565652e-5,9.70505860910608e-6,1.3428084899372659e-5,3.1755680457279875e-5,1.1407291890565652e-5
t4156,1.115387566866354e-5,9.614631585838145e-6,1.3148760618625482e-5,3.0915104999880425e-5,1.115387566866354e-5
t4157,1.1210899067308994e-5,9.631918892442437e-6,1.3203576368780127e-5,3.0953191840064206e-5,1.1210899067308994e-5
t4158,1.130875971023262e-5,9.691283526230442e-6,1.3378895762719479e-5,3.1744042724299216e-5,1.130875971023262e-5
t4159,1.1355061905942807e-5,9.771372581569235e-6,1.3705968963932321e-5,3.191677787008486e-5,1.1355061905942807e-5
t4160,1.126085754010367e-5,9.793138266559757e-6,1.3997838177270637e-5,3.047778807782539e-5,1.126085754010367e-5
t4161,1.1308384203510036e-5,9.983217147995727e-6,1.3979687070406209e-5,3.308333975634617e-5,1.1308384203510036e-5
t4162,1.1231465228374418e-5,1.0095617422497088e-5,1.4333688797063826e-5,3.3637875700953574e-5,1.1231465228374418e-5
t4163,1.131678410533364e-5,9.90147077494737e-6,1.3503946497197785e-5,3.18787798851076e-5,1.131678410533364e-5
t4164,1.1285879334351866e-5,9.943906742868889e-6,1.371511690330381e-5,3.179441433897037e-5,1.1285879334351866e-5
t4165,1.1383206835126374e-5,1.0008042788859285e-5,1.4053903295637739e-5,3.204447514813523e-5,1.1383206835126374e-5
t4166,1.1068243598557685e-5,9.945672754106716e-6,1.374995229976857e-5,3.1632648383829074e-5,1.1068243598557685e-5
t4167,1.1184085465479302e-5,9.975557782501594e-6,1.3904089970192244e-5,3.180341675367835e-5,1.1184085465479302e-5
t4168,1.1239594630800066e-5,9.995099603065897e-6,1.3992132062246193e-5,3.1951808758671524e-5,1.1239594630800066e-5
t4169,1.1448238790660769e-5,1.0056339377727975e-5,1.4257568968488337e-5,3.277902713029223e-5,1.1448238790660769e-5
t4170,1.163180932714977e-5,1.0051913499485202e-5,1.421496272687151e-5,3.3182186050589135e-5,1.163180932714977e-5
t4171,1.1166092258058651e-5,9.904031698977717e-6,1.4188600381863586e-5,3.089986701601061e-5,1.1166092258058651e-5
t4172,1.1201709876151154e-5,1.0044513474976504e-5,1.4947618133269245e-5,3.2338053711844096e-5,1.1201709876151154e-5
t4173,1.1297479101097444e-5,1.0028552186417475e-5,1.4877590543788212e-5,3.2361458108950064e-5,1.1297479101097444e-5
t4174,1.1348042527835539e-5,1.0006640277779259e-5,1.4749223370317532e-5,3.233726210219374e-5,1.1348042527835539e-5
t4175,1.1408978801045079e-5,9.922017282108844e-6,1.4327930527711939e-5,3.234760055133822e-5,1.1408978801045079e-5
t4176,1.1314883369002432e-5,9.799169489634344e-6,1.3825095243599654e-5,3.1981285729160314e-5,1.1314883369002432e-5
t4177,1.1387938136190428e-5,9.721144818079521e-6,1.3523002887434299e-5,3.190876871472803e-5,1.1387938136190428e-5
t4178,1.1475576390938106e-5,9.65546342556661e-6,1.3275105366537431e-5,3.202440937375978e-5,1.1475576390938106e-5
t4179,1.1530668525493322e-5,9.595648661328182e-6,1.3079717870829971e-5,3.2056087007662366e-5,1.1530668525493322e-5
t4180,1.1596441379226237e-5,9.556829702588736e-6,1.2961827790257539e-5,3.205968549106159e-5,1.1596441379226237e-5
t4181,1.139281155838227e-5,9.491213848679378e-6,1.2796931760151349e-5,3.202524234756881e-5,1.139281155838227e-5
t4182,1.1230509782594223e-5,9.340343596929971e-6,1.2449577956673792e-5,3.0207735350372646e-5,1.1230509782594223e-5
t4183,1.111181463163463e-5,9.270709756082162e-6,1.2513035992325733e-5,2.835030744118443e-5,1.111181463163463e-5
t4184,1.0993198956992264e-5,9.394643132309744e-6,1.2806654258021199e-5,2.818928915473943e-5,1.0993198956992264e-5
t4185,1.089004480907973e-5,9.488336999789617e-6,1.2958013834496283e-5,2.795902609923203e-5,1.089004480907973e-5
t4186,1.0752489193896505e-5,9.63829451148191e-6,1.3107830357363602e-5,2.8954191228900317e-5,1.0752489193896505e-5
t4187,1.0963666750646041e-5,9.943140596013933e-6,1.3827350716312539e-5,3.260060712593545e-5,1.0963666750646041e-5
t4188,1.097836441911388e-5,1.0013787990783613e-5,1.4046720558674828e-5,3.2918162180175396e-5,1.097836441911388e-5
t4189,1.100695801518916e-5,1.0014056870057133e-5,1.4162992428903577e-5,3.264069805274359e-5,1.100695801518916e-5
t4190,1.1164428584652616e-5,1.0145210480013547e-5,1.4576122299511705e-5,3.4578090465560695e-5,1.1164428584652616e-5
t4191,1.1016825141451122e-5,1.0139813235848184e-5,1.450961903605411e-5,3.434823811348078e-5,1.1016825141451122e-5
t4192,1.1098178144921333e-5,1.014247001791918e-5,1.4609572847518832e-5,3.353201263094188e-5,1.1098178144921333e-5
t4193,1.122700249704082e-5,1.02135194731299e-5,1.5064603780804112e-5,3.429617059549738e-5,1.122700249704082e-5
t4194,1.1323495621377004e-5,1.022066036863916e-5,1.5092844793972426e-5,3.447212416362933e-5,1.1323495621377004e-5
t4195,1.1171390494406921e-5,1.0044092823705825e-5,1.5065646143019263e-5,3.2124189732010525e-5,1.1171390494406921e-5
t4196,1.098251820491904e-5,1.0000074519872014e-5,1.4670204534250656e-5,3.227334517249291e-5,1.098251820491904e-5
t4197,1.106412435247976e-5,1.0008745006261851e-5,1.4696357631293225e-5,3.2254591507411865e-5,1.106412435247976e-5
t4198,1.1167380506525881e-5,1.000413985149919e-5,1.4662830460969008e-5,3.230489381086919e-5,1.1167380506525881e-5
t4199,1.1238027326743033e-5,9.911061671510713e-6,1.4220581726832936e-5,3.230647474932819e-5,1.1238027326743033e-5
t4200,1.1282211187880432e-5,9.792213395336866e-6,1.369757854924659e-5,3.2311300490542655e-5,1.1282211187880432e-5
t4201,1.116235191443153e-5,9.687583114708534e-6,1.330974796698204e-5,3.235404947266726e-5,1.116235191443153e-5
t4202,1.1325104675970954e-5,9.634541290484594e-6,1.3179581760196164e-5,3.251674278838354e-5,1.1325104675970954e-5
t4203,1.1362234893984193e-5,9.58079379755646e-6,1.3059786726808777e-5,3.186360852939302e-5,1.1362234893984193e-5
t4204,1.1409098837791632e-5,9.566739838264755e-6,1.3030667627333187e-5,3.185902945843171e-5,1.1409098837791632e-5
t4205,1.1409115123783799e-5,9.587324041737807e-6,1.307479224350774e-5,3.183447878149832e-5,1.1409115123783799e-5
t4206,1.1215608913972076e-5,9.635169944481422e-6,1.3180427010110979e-5,3.1732336010007335e-5,1.1215608913972076e-5
t4207,1.1253431450830699e-5,9.804583688188297e-6,1.3759479535268104e-5,3.216122419524442e-5,1.1253431450830699e-5
t4208,1.1299267641948512e-5,9.928258882517635e-6,1.4348671563005544e-5,3.1877935184177934e-5,1.1299267641948512e-5
t4209,1.1337588470213595e-5,9.993789151484972e-6,1.467840044562089e-5,3.186886983074153e-5,1.1337588470213595e-5
t4210,1.1335315193684249e-5,1.0010186722291152e-5,1.4808823279593828e-5,3.171367429694004e-5,1.1335315193684249e-5
t4211,1.11519776397667e-5,9.835903184077918e-6,1.3833751571348835e-5,3.06497451606018e-5,1.11519776397667e-5
t4212,1.1002053170358554e-5,9.831153373692483e-6,1.3775337131681673e-5,3.0496813494753535e-5,1.1002053170358554e-5
t4213,1.1428179319526972e-5,9.880398304028765e-6,1.344602850754219e-5,3.2134767687828916e-5,1.1428179319526972e-5
t4214,1.1462302773367877e-5,9.89385621644594e-6,1.3485322230360586e-5,3.216610087842234e-5,1.1462302773367877e-5
t4215,1.1535968289106812e-5,9.91004753056086e-6,1.357050578292394e-5,3.232691529381219e-5,1.1535968289106812e-5
t4216,1.0914862187590324e-5,9.83517754356541e-6,1.3795223564614439e-5,3.051468109855528e-5,1.0914862187590324e-5
t4217,1.1202685434439427e-5,9.853948267505045e-6,1.3923396551543107e-5,3.078302992584559e-5,1.1202685434439427e-5
t4218,1.1204755442347136e-5,1.0041801196661688e-5,1.484109873684918e-5,3.234290304485953e-5,1.1204755442347136e-5
t4219,1.126800185561762e-5,1.0032709504646314e-5,1.4795075083782899e-5,3.2347594658378536e-5,1.126800185561762e-5
t4220,1.1392278736393721e-5,1.004682985517198e-5,1.4758185962003158e-5,3.293460155974113e-5,1.1392278736393721e-5
t4221,1.1252984442437868e-5,1.0033381145881168e-5,1.4685596205062585e-5,3.28470119285404e-5,1.1252984442437868e-5
t4222,1.1247035532005727e-5,9.96433756104463e-6,1.4430066834429154e-5,3.223816641721816e-5,1.1247035532005727e-5
t4223,1.1331573823462666e-5,9.854242222073542e-6,1.3933815656060245e-5,3.228208625227688e-5,1.1331573823462666e-5
t4224,1.1418416630564927e-5,9.737770870327847e-6,1.3432728360008822e-5,3.238236762473224e-5,1.1418416630564927e-5
t4225,1.1490295443928665e-5,9.589734615205263e-6,1.3038512837727623e-5,3.238549972685393e-5,1.1490295443928665e-5
t4226,1.1280814001434356e-5,9.464385438146873e-6,1.2773102988504685e-5,3.2396354108344866e-5,1.1280814001434356e-5
t4227,1.1355299622543002e-5,9.40038812779682e-6,1.2639985546077875e-5,3.241226424841237e-5,1.1355299622543002e-5
t4228,1.1388458472423109e-5,9.383069933273048e-6,1.2560729351795168e-5,3.1811088184256315e-5,1.1388458472423109e-5
t4229,1.1470130262327714e-5,9.476106515643574e-6,1.2745276894360846e-5,3.1959221135036914e-5,1.1470130262327714e-5
t4230,1.1468548853960193e-5,9.589599559423699e-6,1.3048266794638513e-5,3.193976828789894e-5,1.1468548853960193e-5
t4231,1.1185949644524966e-5,9.727842211923537e-6,1.3550814344598154e-5,3.174905173690683e-5,1.1185949644524966e-5
t4232,1.124936915886e-5,9.887284370028383e-6,1.3800593108779168e-5,3.303013958323716e-5,1.124936915886e-5
t4233,1.1089496132138263e-5,9.896593923761327e-6,1.3899055819534052e-5,3.178013776485135e-5,1.1089496132138263e-5
t4234,1.108586611969827e-5,9.984758166995217e-6,1.4102041946312746e-5,3.258119434106685e-5,1.108586611969827e-5
t4235,1.1104280689371483e-5,1.0043367909780927e-5,1.4302521084030713e-5,3.277619545956168e-5,1.1104280689371483e-5
t4236,1.0889498212855613e-5,1.002052252612439e-5,1.4138273565350373e-5,3.227757585144661e-5,1.0889498212855613e-5
t4237,1.0968595838703391e-5,1.0047374198545174e-5,1.4295775448854286e-5,3.2393165262199826e-5,1.0968595838703391e-5
t4238,1.0850445361769954e-5,9.864050464422557e-6,1.3934450360090664e-5,2.9367194044004086e-5,1.0850445361769954e-5
t4239,1.0930156913856273e-5,9.880984378675497e-6,1.4029131539701432e-5,2.9549900776288904e-5,1.0930156913856273e-5
t4240,1.1044490065109817e-5,9.893478038767476e-6,1.415097570576976e-5,2.9772711273707574e-5,1.1044490065109817e-5
t4241,1.1159951000413807e-5,1.0056206589652732e-5,1.4372441560384472e-5,3.2721779471817286e-5,1.1159951000413807e-5
t4242,1.115402919841938e-5,1.0014726773554701e-5,1.4892147576890635e-5,3.176408306820594e-5,1.115402919841938e-5
t4243,1.1214850666110211e-5,9.996952857519516e-6,1.478771684418032e-5,3.1740491652297526e-5,1.1214850666110211e-5
t4244,1.128439155073134e-5,1.001708912988246e-5,1.4761501535284148e-5,3.254115620746461e-5,1.128439155073134e-5
t4245,1.180418318936611e-5,1.0470850467947344e-5,1.59275419651166e-5,4.2521576249588514e-5,1.180418318936611e-5
t4246,1.111740827849737e-5,9.932207531949881e-6,1.4402733183511127e-5,3.1764028029681206e-5,1.111740827849737e-5
t4247,1.1289023611147535e-5,9.870999417038838e-6,1.4066453888771146e-5,3.2526897295786996e-5,1.1289023611147535e-5
t4248,1.1453282768513359e-5,9.750380331644649e-6,1.3562347946265099e-5,3.265448251477872e-5,1.1453282768513359e-5
t4249,1.151283705911032e-5,9.563406028543047e-6,1.3046806779797125e-5,3.112172176266713e-5,1.151283705911032e-5
t4250,1.1595636058927374e-5,9.462333942637223e-6,1.276362809476719e-5,3.110565490045088e-5,1.1595636058927374e-5
t4251,1.1439047780005543e-5,9.453054000786877e-6,1.2698539889770317e-5,3.2350031846484976e-5,1.1439047780005543e-5
t4252,1.1327942142091881e-5,9.306239886848152e-6,1.2372192713246392e-5,3.0220543750450162e-5,1.1327942142091881e-5
t4253,1.1337371351289356e-5,9.345485263002664e-6,1.245382259463792e-5,3.0152186101306056e-5,1.1337371351289356e-5
t4254,1.1287052025555573e-5,9.443150044695543e-6,1.272040886474989e-5,3.0023231364578375e-5,1.1287052025555573e-5
t4255,1.1259269775308851e-5,9.700458675969654e-6,1.3497876391140134e-5,3.071476784414847e-5,1.1259269775308851e-5
t4256,1.08182259226977e-5,9.533111963694382e-6,1.291599918036879e-5,2.769726373842993e-5,1.08182259226977e-5
t4257,1.1028414902809551e-5,9.89590066212235e-6,1.3839595425260537e-5,3.146811353243752e-5,1.1028414902809551e-5
t4258,1.111019338790663e-5,1.0045170393191303e-5,1.4238271808044417e-5,3.3043738498253945e-5,1.111019338790663e-5
t4259,1.1134191815203109e-5,1.0151282573058964e-5,1.4544706898246697e-5,3.399027410869171e-5,1.1134191815203109e-5
t4260,1.1150718343693753e-5,1.013350032985366e-5,1.4651047411000807e-5,3.3110362492287936e-5,1.1150718343693753e-5
t4261,1.0909322291151966e-5,1.0029143834482109e-5,1.42730083168693e-5,3.143297748462355e-5,1.0909322291151966e-5
t4262,1.0895057459228452e-5,1.0044440138129172e-5,1.4352735982464408e-5,3.1406559197323386e-5,1.0895057459228452e-5
t4263,1.091989101339864e-5,1.0056311532937268e-5,1.4417815361291511e-5,3.147109642719082e-5,1.091989101339864e-5
t4264,1.1028199181675018e-5,1.0118725133745691e-5,1.4637249698281898e-5,3.234212416022109e-5,1.1028199181675018e-5
t4265,1.1167370056235905e-5,1.0158655667490675e-5,1.483625778632895e-5,3.291098899626902e-5,1.1167370056235905e-5
t4266,1.1129209941505652e-5,1.0116009138518954e-5,1.4677123007274466e-5,3.28473406053065e-5,1.1129209941505652e-5
t4267,1.0994383869290142e-5,9.989714724272036e-6,1.4745940521444916e-5,3.120173804517432e-5,1.0994383869290142e-5
t4268,1.1091624224630162e-5,1.002187322198777e-5,1.4802718980254334e-5,3.215706076032404e-5,1.1091624224630162e-5
t4269,1.1445256252988545e-5,1.0273053142732254e-5,1.5472225974246013e-5,3.704169721153187e-5,1.1445256252988545e-5
t4270,1.1313734797458424e-5,1.0011985348579725e-5,1.4750270787228565e-5,3.236316394342497e-5,1.1313734797458424e-5
t4271,1.1166013158511574e-5,9.887480903099967e-6,1.4159631203080776e-5,3.2199594038357534e-5,1.1166013158511574e-5
t4272,1.1293854635793064e-5,9.738843137568959e-6,1.3613246399992413e-5,3.1533774144754226e-5,1.1293854635793064e-5
